0.7586206896551724,0.8298506671945294,0.902627055034943
0.7327586206896551,0.8127130338546974,0.5435706476680943
0.7068965517241379,0.7136340426836264,0.39059490363932536
0.7844827586206896,0.5932603862249796,0.7283127855413672
0.6724137931034483,0.3017434271846753,0.21022177449119528
0.7155172413793104,0.19047330299859944,0.4463274971022234
0.6379310344827587,0.18052241460043872,0.43876995174695554
0.7068965517241379,0.7509338756651566,0.2631230464509644
0.6810344827586207,0.8326173422947843,0.12716376058416523
0.6896551724137931,0.36944256547131693,0.2894116875030023
0.7241379310344828,0.9933602394807635,0.6200053431018636
0.7155172413793104,0.8952848427195572,0.9541019398280373
0.6982758620689655,0.18670136907940127,0.22577279453873067
0.6896551724137931,0.6668529890267592,0.23695923259987717
0.7155172413793104,0.2622013063336588,0.8827587271225482
0.6810344827586207,0.24616789578835796,0.7372338534609222
0.646551724137931,0.12008047554362822,0.6125360205811686
0.7155172413793104,0.43809486470932946,0.5806621873877174
0.6637931034482759,0.18840689068890049,0.5158953043133411
0.5775862068965517,0.0666757680406932,0.45530857830941907
0.6810344827586207,0.187199617338072,0.3688948479413354
0.6551724137931034,0.3639528482754081,0.25598257612792696
0.7241379310344828,0.7634929063152183,0.5767905309961335
0.7155172413793104,0.24132757515398195,0.6777911258873976
0.5862068965517241,0.09812907169105678,0.08857461519687138
0.8017241379310345,0.5012284201897728,0.8778201851471931
0.6120689655172413,0.2723421322649078,0.013877434655902188
0.6379310344827587,0.9299961963107695,0.9786581275726208
0.7586206896551724,0.8617225985879453,0.7
0.6637931034482759,0.08641376136585721,0.7
0.7327586206896551,0.12842269661395977,0.8436708090078099
0.6896551724137931,0.1916036169458467,0.11655983072281095
0.7413793103448276,0.7666679934774584,0.7172062313784028
0.7155172413793104,0.6343772873987764,0.8545886508336729
0.7327586206896551,0.7948054142839583,0.5582976205084822
0.7327586206896551,0.78252263633997,0.7511181479686558
0.5862068965517241,0.061700503484256375,0.016655283078320315
0.6637931034482759,0.2777078439643249,0.5719282697386692
0.6896551724137931,0.48783449563086256,0.20887132777824402
0.5948275862068966,0.1643021432954288,0.1572922940104603
0.7327586206896551,0.9011752330942752,0.9378790511074464
0.5775862068965517,0.14822322310691516,0.21953944771380163
0.6724137931034483,0.15872390014859228,0.6843030996565046
0.25862068965517243,0.012880917476569498,0.3312545681059127
0.7155172413793104,0.26014085174484725,0.982679230747989
0.7155172413793104,0.18402993091975062,0.9824341579428099
0.7844827586206896,0.8414678421391664,0.7192755540296834
